ULAN,ID_WIKIDATA,ConstituentID,DisplayName,ArtistBio,Nationality,pays,Gender,BeginDate,EndDate,datenaissance,datemort
,,47458,Sarah Grilo,"Argentine, 1919–2007",Argentine,Argentina,Female,1919,2007,,
,,47462,Etel Adnan,"American, born Lebanon, 1925–2021",American,United States,Female,1925,2021,,
,Q1797610,47464,Takashi Kono,"Japanese, 1906–1999",Japanese,Japan,Male,1906,1999,1906-03-21T00:00:00Z,1999-03-23T00:00:00Z
,,47465,Mizu,Japanese,Japanese,Japan,,0,,,
,,47466,Toshihiro Katayama,"Japanese, born 1928",Japanese,Japan,Male,1928,,,
,,47468,Setsuko Asakura,Japanese,Japanese,Japan,Male,0,,,
,,47470,Ishoka,Japanese,Japanese,Japan,,0,,,
,,47473,Kenichi Kobori,Japanese,Japanese,Japan,Male,0,,,
,,47476,Shunichi Nakashima,Japanese,Japanese,Japan,Male,0,,,
,,47477,Gino Cantarelli,"Italian, 1889–1950",Italian,Italy,Male,1889,1950,,
,,47508,Tony Lewis,"American, born 1986",American,United States,Male,1986,,,
,,47510,Eddie Ruscha,,,Nationality unknown,,0,,,
,,47511,Richie Lee,,,Nationality unknown,,0,,,
,Q21067417,47512,Cindy Bernard,"American, born 1959",American,United States,Female,1959,,1959-01-01T00:00:00Z,
,,47513,Laura Graham,,,Nationality unknown,,0,,,
,,47514,Maija Beeton,,,Nationality unknown,,0,,,
,,47515,Martine Tomczyk,,,Nationality unknown,,0,,,
,,47524,Juan Batlle Planas,"Argentine, born Spain. 1911–1966",Argentine,Argentina,Male,1911,1966,,
,,47528,DJ Sid,,,Nationality unknown,,0,,,
,Q2903211,47530,Bill Fontana,"American, born 1947",American,United States,,1947,,1947-04-25T00:00:00Z,
,,47539,John Paul Endress,American,American,United States,Male,0,,,
,,47540,Art Kane,"American, 1925–1995",American,United States,Male,1925,1995,,
,,47546,José Álvarez Calderón,"Peruvian, 1894–1980",Peruvian,Peru,Male,1894,1980,,
,,47554,Rosemberg Sandoval,"Colombian, born 1959",Colombian,Colombia,Male,1959,,,
,,47578,Patterson Beckwith,"American, born 1972",American,United States,Male,1972,,,
,,47579,Alex Bag,"American, born 1969",American,United States,Female,1969,,,
,Q6235193,47582,John Gerrard,"Irish, born 1974",Irish,Ireland,Male,1974,,1974-01-01T00:00:00Z,
,Q6235193,47582,John Gerrard,"Irish, born 1974",Irish,Ireland,Male,1974,,1974-07-20T00:00:00Z,
,,47583,Gerald Jupitter-Larsen,"American, born 1959",,Nationality unknown,,1959,,,
,,47593,Minutemen,"USA, est. 1980",,Nationality unknown,,0,,,
,,47594,Saccharine Trust,"USA, est. 1980",,Nationality unknown,,0,,,
,,47595,Kindled Imagination,,,Nationality unknown,,0,,,
,,47596,Artless Entanglements,,,Nationality unknown,,0,,,
,,47597,Sharp Corners,,,Nationality unknown,,0,,,
,,47599,The Nig-Heist,"USA, est. 1981",,Nationality unknown,,0,,,
,,47600,Redd Kross,"USA, est. 1978",,Nationality unknown,,0,,,
,,47604,Gregg Wager,"American, born 1958",American,United States,,1958,,,
,,47606,Crimony,"USA, est. 1986",,Nationality unknown,,0,,,
,,47607,Anarchy 6,,,Nationality unknown,,0,,,
,,47610,Pay The Man,,,Nationality unknown,,0,,,
,,47615,Super Session,,,Nationality unknown,,0,,,
,,47618,Dim Stars,"USA, est. c. 1990's",,Nationality unknown,,0,,,
,,47620,DOS,"USA, est. 1985",,Nationality unknown,,0,,,
,,47621,Lucky Sperms,,,Nationality unknown,,0,,,
,,47622,Just Say No,,,Nationality unknown,,0,,,
,,47627,Mike Watt,"American, born 1957",American,United States,,0,,,
,,47629,Sür Drone,,,Nationality unknown,,0,,,
,,47632,Annihilation Time,"USA, est. 2001",,Nationality unknown,,0,,,
,,47636,Foo Fighters,"USA, est. 1994",,Nationality unknown,,0,,,
,,47640,Breakfast,,,Nationality unknown,,0,,,
,,47644,Charles Wilp,"German, 1932–2005",German,Germany,,1932,2005,,
,,47645,Fabrizio Plessi,"Italian, born 1940",Italian,Italy,,1940,,,
,,47646,Katalin Ladik,"Hungarian, born 1942",Hungarian,Hungary,Female,1942,,,
,,47648,"Richard ""Dickie"" Landry",,,Nationality unknown,,0,,,
,,47649,Languis,,,Nationality unknown,,0,,,
,,47650,Alejandro Cohen,,,Nationality unknown,,0,,,
,,47651,Marcos Chloca,,,Nationality unknown,,0,,,
,,47653,Lunk,,,Nationality unknown,,0,,,
,,47659,Ingram Marshall,,,Nationality unknown,,0,,,
,,47667,Nelson Tarpenny,,,Nationality unknown,,0,,,
,,47676,Pauline Oliveros,,,Nationality unknown,Female,0,,,
,,47678,Manuel Rocha,,,Nationality unknown,,0,,,
,,47679,Owada,,,Nationality unknown,,0,,,
,,47680,Keiko Owada,,,Nationality unknown,,0,,,
,Q43134104,47681,Adam McEwen,"British, born 1965",British,United Kingdom,Male,1965,,1965-01-01T00:00:00Z,
,,47685,Abby Normal,,,Nationality unknown,,0,,,
,,47686,Dave Markey,,,Nationality unknown,,0,,,
,,47687,Bidner / Martinek,,,Nationality unknown,,0,,,
,,47688,The Poetics,,,Nationality unknown,,0,,,
,,47689,Bill Wintersole,,,Nationality unknown,,0,,,
,,47690,Zoe Pettijohn,,,Nationality unknown,,0,,,
,,47691,Linda Post,,,Nationality unknown,,0,,,
,,47692,Cathy,,,Nationality unknown,,0,,,
,,47693,Princess,,,Nationality unknown,,0,,,
,,47694,Bad News,,,Nationality unknown,,0,,,
,,47719,Cheifs,,,Nationality unknown,,0,,,
,,47722,Descendents,"USA, est. 1977",,Nationality unknown,,0,,,
,,47725,China White,"USA, est. 1978",,Nationality unknown,,0,,,
,,47727,Throbbing Gristle,"UK, est. 1975",,Nationality unknown,,0,,,
,,47732,The Stains,USA,,Nationality unknown,,0,,,
,,47741,Vox Pop,"USA, est. 1979–80",American,United States,,0,,,
,,47742,Overkill,"USA, est. 1980",,Nationality unknown,,0,,,
,,47744,Circle One,USA,,Nationality unknown,,0,,,
,,47747,Meat Puppets,"USA, est. 1980",,Nationality unknown,,0,,,
,,47749,Hüsker Dü,"USA, est. 1979",,Nationality unknown,,0,,,
,,47760,Toshio Sasaki,,,Nationality unknown,,0,,,
,,47761,The Sets,,,Nationality unknown,,0,,,
,,47764,Jake Tilson,"British, born 1958",,Nationality unknown,Male,1958,,,
,,47766,Nikolaus Urban,,,Nationality unknown,,0,,,
,,47774,Lejaren Hiller,"American, 1924–1994",American,United States,,1924,1994,,
,,47775,Ben Johnston,"American, born 1926",American,United States,,1926,,,
,,47778,Henri Pousseur,,,Nationality unknown,,0,,,
,,47780,Bags,"USA, est. 1977",,Nationality unknown,,0,,,
,,47781,Anti,"USA, est. 1979",,Nationality unknown,,0,,,
,,47782,Shattered Faith,"USA, est. 1978",,Nationality unknown,,0,,,
,,47783,M.I.A.,"USA, est. c. 1980",,Nationality unknown,,0,,,
,,47784,Ill Will,"USA, est. 1981",,Nationality unknown,,0,,,
,,47785,Germs,"USA, est. 1977",,Nationality unknown,,0,,,
,,47786,BPeople,"USA, est. 1979",,Nationality unknown,,0,,,
,,47787,Mood of Defiance,"USA, est. 1979",,Nationality unknown,,0,,,
,,47788,Invisible Chains,,,Nationality unknown,,0,,,
,,47789,Zurich 1916,,,Nationality unknown,,0,,,
,,47790,Powertrip,"USA, est. 1982",,Nationality unknown,,0,,,
,,47791,Peer Group,,,Nationality unknown,,0,,,
,,47792,Ken Starkey,,,Nationality unknown,,0,,,
,,47793,Slivers,,,Nationality unknown,,0,,,
,,47794,Würm,"USA, est. 1974",American,United States,,0,,,
,,47795,Modern Warfare,"USA, est. 1980",,Nationality unknown,,0,,,
,,47796,Hari Kari,"USA, est. c. 1980's",,Nationality unknown,,0,,,
,,47797,Sin 34,"USA, est. 1981",,Nationality unknown,,0,,,
,,47798,Artistic Decline,,,Nationality unknown,,0,,,
,,47799,Modern Torture,,,Nationality unknown,,0,,,
,,47800,Marshall Mellow,,,Nationality unknown,,0,,,
,,47801,Carl Stone,"American, born 1953",,Nationality unknown,,0,,,
,,47802,Doo-Dooettes,"USA, est. 1975",,Nationality unknown,,0,,,
,,47803,Tone Deaf,,,Nationality unknown,,0,,,
,,47804,Debt Of Nature,,,Nationality unknown,,0,,,
,,47805,David Peel & The Lower East Side,"USA, est. 1967",,Nationality unknown,,0,,,
,,47806,Motorpsycho,"Norway, est. 1989",,Nationality unknown,,0,,,
,,47807,Meathead,,,Nationality unknown,,0,,,
,,47808,Jesus Fuck & Da Murderers,,,Nationality unknown,,0,,,
,,47809,Starfuckers,,,Nationality unknown,,0,,,
,,47810,Eugene Chadbourne,"American, born 1951",,Nationality unknown,,0,,,
,,47811,Controlled Bleeding,"USA, est. 1978",,Nationality unknown,,0,,,
,,47812,Skullflower,"UK, est. 1988",,Nationality unknown,,0,,,
,,47813,Kicking Giant,USA,,Nationality unknown,,0,,,
,,47814,Faust,"Germany, est. 1971",,Nationality unknown,,0,,,
,,47815,Pavement,"USA, est. 1989",,Nationality unknown,,0,,,
,,47816,Sun City Girls,"USA, est. 1981",,Nationality unknown,,0,,,
,,47817,Television Personalities,"UK, est. 1977",,Nationality unknown,,0,,,
,,47821,Basim Magdy,"Egyptian, born 1977",Egyptian,Egypt,Male,1977,,,
,,47824,Naoya Hatakeyama,"Japanese, born 1958",Japanese,Japan,Male,1958,,,
,,47827,Blank,,,Nationality unknown,,0,,,
,,47838,Selten Gehörte Musik,,,Nationality unknown,,0,,,
,,47839,Tennessee Williams,"American, 1911–1983",American,United States,Male,1911,1983,,
,,47841,John Wallowitch,"American, 1926–2007",American,United States,Male,1926,2007,,
,,47843,Paul Anka,"Canadian, born 1941",,Nationality unknown,,1941,,,
,,47844,Billy Squier,"American, born 1950",,Nationality unknown,,1950,,,
,,47845,Diana Ross,"American, born 1944",,Nationality unknown,Female,0,,,
,,47846,Aretha Franklin,"American, 1942–2018",American,United States,Female,1942,2018,,
,,47849,Love of Life Orchestra,,,Nationality unknown,,0,,,
,,47850,Peter Gordon,,,Nationality unknown,Male,0,,,
,,47852,Ned Sublette,"American, born 1951",,Nationality unknown,Male,1951,,,
,,47853,The Persuasions,,,Nationality unknown,,0,,,
,,47854,Thomas Zipp,,,Nationality unknown,,0,,,
,,47861,Ha Chong-Hyun,"Korean, born 1935",Korean,South Korea,Male,1935,,,
,,47886,Lionel Maunz,"American, born 1976",American,United States,Male,1976,,,
,,47887,Chen Zhen,"Chinese, 1955–2000",Chinese,China,Male,1955,2000,,
,,47889,Josh Kline,"American, born 1979",American,United States,Male,1979,,,
,,47891,Thea Djordjadze,"Georgian, born 1971",Georgian,Georgia,Female,1971,,,
,,47902,Achilles Lemot,"French, 1846–1909",French,France,Male,1846,1909,,
,,47903,Bob,,,Nationality unknown,,0,,,
,,47904,G. Darré,,,Nationality unknown,,0,,,
,,47905,Durvis,,,Nationality unknown,,0,,,
,,47906,John Kosh,British,British,United Kingdom,Male,0,,,
,,47907,Zvonimir Golob,"Croatian, 1927–1997",Croatian,Croatia,Male,1927,1997,,
,,47908,Iain Macmillan,"British, 1938–2006",British,United Kingdom,Male,1938,2006,,
,,47911,Philipp Schaerer,"Swiss, born 1972",Swiss,Switzerland,Male,1972,,,
,,47913,Electroninks,,,Nationality unknown,,0,,,
,,47914,Clifton Roozeboom,,,Nationality unknown,Male,0,,,
,,47915,PocketLab,,,Nationality unknown,,0,,,
,,47920,Helen Balfour Morrison,"American, 1901–1984",American,United States,Female,1901,1984,,
,,47922,Claude Parent,"French, 1923–2016",French,France,Male,1923,2016,,
,,47923,Terrol Dew Johnson,"American, born 1973",American,United States,Male,1973,,,
,,47925,György Soós,Hungarian,Hungarian,Hungary,Male,0,,,
,,47926,György Bp. Szabó,Hungarian,Hungarian,Hungary,Male,0,,,
,,47927,Tamás Soós,Hungarian,Hungarian,Hungary,Male,0,,,
,,47928,György Szász,Hungarian,Hungarian,Hungary,Male,0,,,
,,47930,László= Lugo,Hungarian,Hungarian,Hungary,Male,0,,,
,,47935,Margaret Watkins,"Canadian, 1884–1969",Canadian,Canada,Female,1884,1969,,
,,47936,Henri Fille,,,Nationality unknown,,0,,,
,,47937,Heidbrinck,,,Nationality unknown,,0,,,
,,47940,"Mass Studies, Seoul, Korea",est. 2003,Korean,South Korea,,2003,,,
,,47956,Uche Okeke,"Nigerian, 1933–2016",Nigerian,Nigeria,Male,1933,2016,,
,,47962,Kees Wagenaars,"Dutch, born 1961",Dutch,Netherlands,male,1961,,,
,,47974,Manu Prakash,"American, born India",American,United States,Male,0,,,
,,47975,Jie Qi,"American, born 1987",American,United States,Female,1987,,,
,,47976,"Andrew ""Bunnie"" Huang","American, born 1975",American,United States,Male,1975,,,
,Q4081194,47977,Gilbert Baker,"American, 1951–2017",American,United States,Male,1951,2017,1951-06-02T00:00:00Z,2017-03-31T00:00:00Z
,,47978,Autodesk Inc.,est. 1982,,Nationality unknown,,1982,,,
,,47980,V. Ber,,,Nationality unknown,,0,,,
,,47983,Mirko Ilić,"American, born Bosnia and Herzegovina, 1956",American,United States,Male,1956,,,
,Q55219117,47990,Eleanor Kluck,"American, born 1919",American,United States,Female,1919,,1919-01-01T00:00:00Z,
,,47991,Henry Kluck,"American, 1922–2007",American,United States,Male,1922,2007,,
,,48010,Francisco Blanco,Cuban,Cuban,Cuba,Male,0,,,
,,48011,Mario Gallardo,Cuban,Cuban,Cuba,Male,0,,,
,,48012,Rene De La Nuez,Cuban,Cuban,Cuba,Male,0,,,
,,48013,Carmelo González,Cuban,Cuban,Cuba,Male,0,,,
,,48014,Eduardo Munoz Bachs,"Cuban, 1937–2001",Cuban,Cuba,Male,1937,2001,,
,,48017,Titus Kaphar,"American, born 1976",American,United States,Male,1976,,,
,,48032,Alberto Carol,Cuban,Cuban,Cuba,Male,0,,,
,,48033,Rene Azcuy Cardenas,,Cuban,Cuba,Male,1939,,,
,,48035,Dimas,Cuban,Cuban,Cuba,,0,,,
,,48036,Antonio Fernandez Reboiro,"Cuban, born 1935",Cuban,Cuba,Male,1935,,,
,,48037,Frederik Ljungström,"Swedish, 1875–1964",Swedish,Sweden,Male,1875,1964,,
,,48038,Andrew John Hessel,"Canadian, born 1963",Canadian,Canada,Male,1963,,,
,,48039,Jacqueline Yuan Quinn,,American,United States,Female,1990,,,
,,48040,Paul Richard Ayre Jaschke,"Canadian, born 1979",Canadian,Canada,Male,1979,,,
,,48041,Unidentified Designer,Cuban,Cuban,Cuba,,0,,,
,,48043,Joseph Schwartz,"American, 1913–2015",American,United States,Male,1913,2015,,
,,48044,Anna Boghiguian,"Egyptian, born 1946",Egyptian,Egypt,Female,1946,,,
,Q18811782,48050,Martine Bedin,"French, born 1957",French,France,Female,1957,,1957-10-31T00:00:00Z,
,,48051,"Memphis, Milan",1981–1985,,Nationality unknown,,1981,1985,,
,,48057,Dayanita Singh,"Indian, born 1961",Indian,India,Female,1961,,,
,,48066,Michele De Lucchi,"Italian, born 1951",Italian,Italy,Male,1951,,,
,,48067,Daniele Scandola,Italian,Italian,Italy,Male,0,,,
,,48068,Gloria della Vittoria,Italian,Italian,Italy,Female,0,,,
,,48069,Nathalie du Pasquier,"French, born 1957",French,France,Female,1957,,,
,,48070,Massimo Giacon,"Italian, born 1961",Italian,Italy,Male,1961,,,
,,48071,Roland Shakespear,"Argentine, born 1941",Argentine,Argentina,Male,1941,,,
,,48072,Guillermo González Ruiz,"Argentine, born 1937",Argentine,Argentina,Male,1937,,,
,,48073,Castell,,,Nationality unknown,,0,,,
,,48084,Unidentified Designer,Puerto Rican,Puerto Rican,Puerto Rico,,0,,,
,,48085,J. Rosado Velez,Puerto Rican,Puerto Rican,Puerto Rico,Male,0,,,
,,48086,David Goitia,"Puerto Rican, died 2004",Puerto Rican,Puerto Rico,Male,0,2004,,
,,48087,Velazquez Ribero,Puerto Rican,Puerto Rican,Puerto Rico,,0,,,
,,48089,F. Palacios,Puerto Rican,Puerto Rican,Puerto Rico,,0,,,
,,48094,Sou Fujimoto Architects,"Japan, established 2000",,Nationality unknown,,0,,,
,,48095,Sou Fujimoto,"Japanese, born 1971",Japanese,Japan,Male,1971,,,
,,48096,Akihisa Hirata Architecture Office,"Japan, established 2005",,Nationality unknown,,0,,,
,,48097,Akihisa Hirata,"Japanese, born 1971",Japanese,Japan,,1971,,,
,,48098,junya.ishigami+associates,"Japanese, established 2004",Japanese,Japan,,2004,,,
,,48099,Junya Ishigami,"Japanese, born 1974",Japanese,Japan,,1974,,,
,,48101,Hiroshi Kawatu,,,Nationality unknown,,0,,,
,,48102,Kiichi Kobayashi,,,Nationality unknown,,0,,,
,,48104,Alfred Le Petit,"French, 1841–1909",,Nationality unknown,,0,,,
,,48106,Gravelle,,,Nationality unknown,,0,,,
,,48107,Martel,,,Nationality unknown,,0,,,
,,48108,Office of Ryue Nishizawa,"Japan, established 1997",,Nationality unknown,,0,,,
,,48109,Unidentified Designer,Indian,Indian,India,,0,,,
,,48110,Unidentified Designer,Venezuelan,Venezuelan,Venezuela,,0,,,
,Q4703730,48117,Tala Madani,"Iranian, born 1981",Iranian,Iran,Female,1981,,1981-01-01T00:00:00Z,
,,48119,Ray Stevenson,,,Nationality unknown,Male,0,,,
,Q3590965,48121,Eric Baudelaire,"French, born 1973",French,France,Male,1973,,1973-01-31T00:00:00Z,
,Q547372,48122,Tania Bruguera,"Cuban, born 1968",Cuban,Cuba,Female,1968,,1968-07-18T00:00:00Z,
,,48124,Robert Wittmann,,,Nationality unknown,Male,0,,,
,,48128,JODI,"American, founded 1995",American,United States,,1995,,,
,,48174,Sir Cedric Lockwood Morris,"British, 1889–1982",British,United Kingdom,Male,1889,1982,,
,,48177,Paolo Garretto,"Italian, 1903–1989",Italian,Italy,,1903,1989,,
,,48179,George Mather Richards,,American,United States,Male,1880,1958,,
,Q1989622,48181,Harrison Fisher,"American, 1875–1934",American,United States,Male,1875,1934,1875-07-27T00:00:00Z,1934-01-19T00:00:00Z
,,48182,Joan Heemskerk,"Dutch, born 1968",Dutch,Netherlands,Female,1968,,,
,,48183,Dirk Paesmans,"Belgian, born 1965",Belgian,Belgium,Male,1965,,,
,,48184,William Dodge Stevens,,American,United States,Male,1870,1942,,
,,48185,Howard Giles,"American, 1876–1955",American,United States,Male,1876,1955,,
,,48186,George Hand Wright,"American, 1872–1951",American,United States,Male,1872,1951,,
,,48188,Phu Nam,"Vietnamese, born 1974",Vietnamese,Vietnam,Male,1974,,,
,,48189,Matt Lucero,"American, born 1976",American,United States,Male,1976,,,
,,48198,Philibert-Paul Charbonnier,French,French,France,,0,,,
,,48200,Fritz Kühn,"German, 1910–1967",German,Germany,Male,1910,1967,,
,,48201,Paul Gredinger,"Swiss, 1927–2013",Swiss,Switzerland,,1927,2013,,
,,48208,Robert Defrin,American,American,United States,,0,,,
,,48209,Slobodan Tadić,,,Nationality unknown,,0,,,
,,48222,"Studio SLS, Zagreb, Croatia",,,Nationality unknown,,0,,,
,,48225,Radovan Sredić,"Croatian, born 1955",Croatian,Croatia,Male,1955,,,
,,48226,Željko Stojanović,Croatian,Croatian,Croatia,,0,,,
,,48227,Marko Čolić,,,Nationality unknown,Male,0,,,
,,48228,Zvonimir Atletić,Croatian,Croatian,Croatia,Male,0,,,
,,48229,V. Serafimov,,,Nationality unknown,,0,,,
,,48230,Luka Mjeda,Croatian,Croatian,Croatia,Male,0,,,
,,48231,Dražen Kalenić,,,Nationality unknown,,0,,,
,,48234,Igor Kordej,,,Nationality unknown,Male,0,,,
,,48235,Geschäftsstelle des Bürger-Rates von Groß-Berlin,,,Nationality unknown,,0,,,
,,48271,Ewa Partum,"Polish, born 1945",Polish,Poland,Female,1945,,,
,,48274,Silk and Textile Printers Ltd,"Australian, founded 1939",Australian,Australia,,1939,,,
,,48275,Desiderius Orban,"Australian, born Hungary, 1884–1986",Australian,Australia,Male,1884,1986,,
,Q5925755,48276,James Gleeson,"Australian, 1915–2008",Australian,Australia,Male,1915,2008,1915-11-22T00:00:00Z,2008-10-20T00:00:00Z
,,48277,Frank Hinder,"Australian, 1908–1992",Australian,Australia,Male,1908,1992,,
,,48279,Betty Skowronski,,,Nationality unknown,Female,0,,,
,,48280,Hal Missingham,"Australian, 1906–1994",Australian,Australia,Male,1906,1994,,
,,48285,Mary Curtis,,,Nationality unknown,Female,0,,,
,,48286,Bianchini-Ferier,France,French,France,,0,,,
,,48289,Alice Attie,"American, born 1950",American,United States,Female,1950,,,
,Q7357005,48294,Rodney McMillian,"American, born 1969",American,United States,male,1969,,1969-01-01T00:00:00Z,
,,48296,Hermann Bek-Gran,"German, 1869–1909",German,Germany,Male,1869,1909,,
,,48314,Gillian Ayres,"British, born 1930",British,United Kingdom,Female,1930,,,
,,48315,Gordon Cheung,"British, born 1975",,Nationality unknown,Male,1975,,,
,,48316,Ian Davenport,"British, born 1966",,Nationality unknown,Male,1966,,,
,,48317,Marie Harnett,"British, born 1983",,Nationality unknown,Female,1983,,,
